ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.22499999999999998,0.0,True,-0.530327437341875,4.992233731034108e-10,0.0034941357169674366,0.8750777975119945,0.5232602841310398,0.0,0.21157266905175312,0.4007340741570691,0.0,0.0
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.22499999999999998,0.0,True,-0.4690693048592653,2.551031572099277e-09,0.0032150220181858245,0.7061776925156942,0.5054127231383246,0.0,0.14500331541562828,0.15364484653200683,0.0,3.1418992092366436
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.22499999999999998,0.0,False,-0.47823838449275763,4.6010552355647356e-10,0.1199409654441345,0.7238634411419973,0.4953901520601276,0.04790918788468621,0.0,0.12999792429916002,0.2223328157600808,0.0002229162915888957,3.141982107015659
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,-0.22499999999999998,0.0,False,-0.5054894793195842,0.02526113646203151,0.13920757124336744,0.7780896855099199,0.5027361937248166,1.0917394220544274e-05,0.0,1.526631731760264e-05,4.1323922062019847e-10,4.712267438160925,4.712238261595889
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,-0.22499999999999998,0.0,False,-0.4723728237921763,1.0522275986061885e-09,0.01752801402929245,0.7212734055498257,0.5011036356853857,4.947731835060748e-07,0.15232695362876117,0.191886641402329,0.0,3.1416599374230394,6.282088269429733
