ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.3,-0.3,True,-0.5298859596404878,5.624423684112659e-09,0.003025004016427691,0.8747483721695379,0.523227199225021,0.3170455537908446,0.21277598919321813,0.39339773532716493,0.18396614679308326,6.282928979315567
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.3,-0.3,True,-0.4836270652117297,9.807894084478493e-10,0.0020546393745648067,0.7489014081946149,0.510300368605589,0.18990327799678436,0.1683257233831433,0.19804548604475444,0.242070896296142,3.141720414538034
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.3,-0.3,True,-0.4960590682492171,2.406111885195025e-09,0.00618785498149394,0.773104594307016,0.5140786333102594,0.06422207753614145,0.2679086699281696,0.17549435646343728,0.29750810301890035,1.9836322106079902,5.273788037471306
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,-0.3,-0.3,False,-0.505489479980182,0.04871187245449226,0.1392101063968451,0.7780974596362551,0.50274121591193,2.5848414376139495e-06,2.4646514273918285e-09,3.458659898120109e-06,9.875249229462923e-10,4.712403168105903,1.5710912270684936
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,-0.3,-0.3,False,-0.47801682376040067,1.3537180928180577e-09,0.015161743837879715,0.735571753689567,0.5014760562776797,1.0065564520770248e-05,0.15490201116092053,0.1960071244027206,2.0809756996815974e-05,3.1415488598910737,6.282357626163411
