ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.15,0.0,True,-0.5075295680015252,1.4636427271272175e-10,0.004064856501373125,0.8163093837638747,0.522987089360425,0.0,0.20287576337911037,0.377786054733031,0.0,0.0
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.15,0.0,True,-0.46762778361433566,3.242832168180328e-10,0.0030696741593949227,0.7050638051193261,0.50856372789944,0.16358500574730103,0.1608140423542037,0.18343095229354628,0.0,3.141462280006875
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.15,0.0,True,-0.4967031227530899,1.3363761887157625e-09,0.0029553480416333764,0.7833055380498767,0.5190814418665629,0.09444356855179911,0.0,0.18788254826898984,0.3219263232984971,1.9533969199119345,5.282409395939094
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,-0.15,0.0,False,-0.5054894790345557,0.011227174732254321,0.13920332435478905,0.7780883105673516,0.5027353055836732,3.610139961596204e-05,0.0,4.371240026057599e-06,4.2783318832118056e-09,4.7123074214564005,1.5711382671939935
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,-0.15,0.0,False,-0.45697654860343734,9.418002826135907e-10,0.0336419150021127,0.6818935670662893,0.49901595784043706,2.046615032275101e-05,0.14328530979405707,1.079202356385478e-05,0.0,3.1414939938856956,4.71249769928049
