ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.3,-0.07500000000000001,True,-0.43784260418272686,2.49987675031256e-09,0.090157990645616,0.630868133260163,0.4955710485611915,0.0021640698995649688,0.13226910697167,0.1757402046181925,0.04749529919279763,4.741284127460653
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,0.3,-0.07500000000000001,True,-0.506092719255373,4.4242285142365025e-10,0.0018960550355611473,0.8328576756666981,0.5213186058400906,0.3737454375311876,0.22858731533630905,0.21773985365949985,0.3948156264034782,3.1417312595094957
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,0.3,-0.07500000000000001,False,-0.4770653057703377,1.2300914488754483e-05,0.0024829185468249757,0.7399231509448522,0.5192198160344587,0.17143458845577478,0.2889181487879304,0.19160819495017684,0.010000564792638555,1.9225902444997,3.7320772575615413
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,0.3,-0.07500000000000001,False,-0.517930184378712,0.036609595882449775,0.09012694900195005,0.8126061247403572,0.49958788220257316,0.1907538559613594,5.086035687051904e-08,6.181027805179928e-05,1.5850815660023443e-09,4.711728910679489,3.1422547149996003
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,0.3,-0.07500000000000001,False,-0.440239649957281,1.0873564420076638e-09,0.08214247492671467,0.6408689582032817,0.4942898717385085,3.70736023218086e-05,0.1298800739945452,0.15637346742506664,3.5339934242203416e-05,3.1414775798553114,6.283125779359131
