ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.22499999999999998,0.14999999999999997,False,-0.5464145113339941,8.830768605735728e-10,0.0035999333704710983,0.912039923246671,0.5208894789446553,0.3868021417794356,0.21282445267420333,0.4123120772613186,0.17515968561579287,0.0001359522028914769
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.22499999999999998,0.14999999999999997,True,-0.4650450495685952,9.663187519956366e-10,0.004162592895865848,0.693359600288064,0.5018195896228484,0.12114532677152325,0.14555061383191134,0.174500276949495,0.14885463295445464,3.141607336637548
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.22499999999999998,0.14999999999999997,True,-0.5345014029135444,3.1009952736082302e-09,0.002197540322817306,0.879769339767108,0.5171320310566072,0.10799384518380806,0.4163942985162778,0.19918086926595868,0.3597557886482165,1.942426187932369,5.299197430821606
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,-0.22499999999999998,0.14999999999999997,False,-0.5034049086311446,0.026016408063036196,0.1354901831713372,0.7763180475187196,0.5026084065254782,4.913566711561845e-06,0.05537217727514937,4.304455199888313e-06,8.765550785216902e-10,1.5708717956893445,4.712233463374969
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,-0.22499999999999998,0.14999999999999997,False,-0.5255750448591167,1.5355047011018275e-09,0.012736015873943855,0.8385621481943282,0.5026748788799675,1.3856147351165582e-06,2.2153005352854027e-05,0.21193579556565387,1.068595472925038e-05,1.5710377752049383,0.0008003492466941431
