ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.0,-0.025,-0.469857616242551,4.3192160021239615e-12,0.7124863231573385,0.5156309828360267,0.0,-0.2622460140711519,0.17345596553173206,0.0,1.9575938233917782
A1,A2,A3,B1,B2,phiA1
3.8332670373284,0.0,-0.052846615977918926,-5.797196056683258,0.0,0.0826122115158991
ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,0.0,-0.025,-0.47076229036897854,1.956053943738871e-11,0.7147930944597658,0.5168647857477351,-0.24494802078544525,0.17660135109830966,0.0,-0.11674710219363527
A1,A3,B1,B2,B3
3.3886782263410278,-0.09048317650425794,-5.840217198564393,0.0,-0.03541611448547171
ans,J2,J3,Energy,Sigma,L,A1,A2,B1,B2,B3
q0,0.0,-0.025,-0.4689775989474503,1.5400167675036188e-12,0.7179955756880343,0.5167359163445315,0.0,0.18255660114263905,0.0,-0.25295746052110024
A1,A2,B1,B2,B3
3.714140105955041,-0.0,-5.979994277360541,0.0,0.04712896740047601
