ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.009999999999999998,-0.035,-0.46881928305577886,3.350031643711722e-11,0.7093500754537949,0.5151275423228491,0.03927928186281746,-0.25561813584215176,0.17211551852266024,0.13979668250855298,1.955816740803599
A1,A2,A3,B1,B2,phiA1
3.7409519928258783,0.03935740622288305,-0.07588374374140248,-5.915268275355184,-0.04041211809515339,0.07897589249258721
ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,0.009999999999999998,-0.035,-0.46850359572196354,1.5620048206351218e-11,0.7084200213156353,0.5159466644664262,-0.2352219292991035,0.174128362005619,0.2974062861645819,-0.11300338821806268
A1,A3,B1,B2,B3
3.146094496199888,-0.23303581287482228,-5.848377337795145,-0.21627144519654798,-0.16586731987866649
