ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.024999999999999998,0.0049999999999999975,-0.4584023688724057,1.4584281479580674e-11,0.6777565803494775,0.4995849394588621,-0.07528667634947919,0.14576252235420253,0.14008915794172197,-0.19536227370202872,3.0024063759999856e-05
A1,A2,A3,B1,B2,phiA1
3.9440672949729794,0.09686695889835105,0.00965894031448755,-4.780897899915214,-0.10141887330212013,0.02467076543055668
