ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.024999999999999998,0.010000000000000002,-0.47143554427535334,2.5837025851807957e-11,0.7177045190141425,0.5164310764940252,0.04155054127358556,-0.27589094293677213,0.17571758553956995,0.14581132788935644,1.9475188180984735
A1,A2,A3,B1,B2,phiA1
3.740063813575669,0.09670042544465786,0.019706458687057133,-5.82378589780043,-0.10247358517554118,0.09131483902380472
