ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.0,0.0,-0.47175968209338576,2.52719814236946e-10,0.00791018592779419,0.7184934168380173,0.5166615604811506,0.0,0.0,0.17623541033482684,0.0,1.9518704647247673
A1,A2,A3,B1,B2,phiA1
3.789524249953047,0.0,0.0,-5.779876577349796,0.0,0.09145351143047263
ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.0,0.0,-0.47140312950017477,6.533349742559304e-12,0.005760702940553442,0.7176868502523089,0.5170614445836615,0.0,0.17790836976798474,0.0,0.0
A1,A3,B1,B2,B3
3.750777466393629,-0.0,-5.4819482286916354,0.0,0.0
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3
q0,0.0,0.0,-0.4679935716125806,7.593406978491913e-12,0.005393899204362366,0.7138400190876311,0.516267803222106,0.0,0.18037831447524338,0.0,0.0
A1,A2,B1,B2,B3
3.7909120287338283,-0.0,-5.596689778286645,0.0,0.0
