ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.22500000000000003,0.0,-0.4644641835249894,5.712560852077991e-10,0.006403910583477926,0.6976311198351897,0.5125976382390384,0.040388318130904155,0.0,0.1666617189619525,0.11767396250099832,1.877538147440036
A1,A2,A3,B1,B2,phiA1
3.6118330548617905,0.6092348847630547,0.0,-6.2484462048928435,-1.207201005826164,0.06631861726447141
ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.22500000000000003,0.0,-0.44289520063882165,6.180102054537558e-10,0.0938784011978683,0.6416625655747359,0.4998774768930662,0.0,0.13987363035706946,0.1985592091253222,0.0
A1,A3,B1,B2,B3
3.3799629761688266,-0.0,-6.587563827764598,-1.7083001679907284,0.0
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3
q0,0.22500000000000003,0.0,-0.48389745592781996,5.873774307543366e-10,0.00206450160220158,0.7740033188141618,0.5234408790493976,0.3316410054671076,0.21663173463216023,0.2092872583656051,0.0
A1,A2,B1,B2,B3
1.5257795027423526,1.620814593650266,-4.183098312182665,-2.8811397712047437,0.0
