ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.3,-0.07500000000000001,True,-0.44034795026221557,1.7629814999133066e-09,0.08985440003614246,0.6324945867726668,0.4961817888235684,0.0785493594282137,0.13069971509348843,0.17163133486323684,-0.057950171675060266,3.141606994274279,0.00043692181221096797,3.1334601877622204
