ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.15,0.0,-0.4772599843900517,1.7844246717847506e-11,0.006560239606388163,0.7356097122900657,0.5174391100238388,0.039490760154073046,0.0,0.1812342617396439,0.1625978132862866,1.9905925936858482
A1,A2,A3,B1,B2,phiA1
2.7532420787679257,-2.0708990078333045,0.0,-2.098321516541546,1.1551870571224754,0.04877209747178312
