ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.15,-0.15,-0.4673146745154494,2.5825823295707186e-10,0.02553912898142498,0.7031343708351191,0.5111191477695574,0.034058342476888055,0.21390640673901262,0.165088398202169,0.14766683840950345,2.115875364585743
A1,A2,A3,B1,B2,phiA1
14.59776743928387,-4.775957407332498,-2.028988088653705,-2.6351698600990403,2.378652830259398,0.23737622978359238
