ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.14999999999999997,-0.15,-0.4583900519887982,1.1623871273316514e-08,0.018157115462805674,0.6805373253852435,0.5078025570723016,0.03124018656920923,0.18383028018889863,0.15739246040328153,0.10033306439575662,1.876191601130177
A1,A2,A3,B1,B2,phiA1
47.2323291589305,21.87600101066778,-78.30908144157434,-36.64318848350945,-5.812961223483626,3.7491237891984492
