ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.22500000000000003,0.22500000000000003,-0.4828726827049874,2.045605388361752e-09,0.005261554025314582,0.7554461256388684,0.5171689002962695,0.060903098646778134,0.35410746212300415,0.18638938512460018,0.16639700260392082,1.9450729673394767
A1,A2,A3,B1,B2,phiA1
4.267475262054177,17.717716183085486,14.3625111803658,-21.34026289013491,-2.4688029398589606,3.2337177380270528
