ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,-0.22499999999999998,True,-0.29943936380087394,2.885162939909853e-09,0.005873335583304378,0.5880889076479998,0.40431440652742096,0.13931070815224267,0.12262671984392533,0.19609585631521886,-0.07224859218472023,3.140954611413065,-0.0005125778131085777,3.1431046340760047
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,-0.22499999999999998,True,-0.3009805687902271,1.4395354968548173e-09,0.0015687817162543154,0.6053542425530697,0.4051959423017992,0.13629603449582087,0.13136157601524864,0.1387958988905093,-0.17668661077153688,3.141694392000099,3.2041530063403956,3.140324434244146
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,-0.07500000000000001,-0.22499999999999998,True,-0.2971221964776068,4.453286140516864e-09,0.06768978361174126,0.5738618353977365,0.40159159123819255,0.04424939972683997,-0.12754000599192308,0.11312527462253996,0.16574754336426564,2.025228085214703,3.142995420123958,4.297718240830519,5.255922114804897
