ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.22500000000000003,-0.22499999999999998,True,-0.2845548506855103,2.6935756065611383e-09,0.12224542029907408,0.5315690437689954,0.39476417584791273,0.05892592182023147,0.09828532311885821,0.12708426566109046,-0.033316547856972925,3.1419202053114588,-0.0010716259758501525,3.1330173140920587
