ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.07500000000000001,0.14999999999999997,-0.48297952539411015,1.757564487943876e-09,0.004042208351054402,0.7528444089892962,0.5189606370056208,-0.05597150060527256,0.3451868791487085,0.18681511752185126,0.16735575929440094,4.34445597686879
A1,A2,A3,B1,B2,phiA1
3.9261927042844036,0.2731148640577885,0.20039525594484076,-5.4360960177746165,-0.322519788653608,0.12645884339690383
ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.07500000000000001,0.14999999999999997,-0.46578657238348015,1.4140744808816386e-09,0.01098744096390839,0.7019956209835158,0.5139459977985432,-0.26396467410945734,0.17041507924913046,0.2997401845689304,-0.0955221445524412
A1,A3,B1,B2,B3
3.709699214482498,0.2224331829836501,-5.92170756874566,-0.3556599459386689,-0.34533487180965494
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3
q0,0.07500000000000001,0.14999999999999997,-0.46094807133752286,1.6092951937123825e-09,0.003293537333070374,0.6943281350828456,0.514507181956036,0.20129806730773653,0.17624646476277497,0.18303510644735094,-0.22230308038310165
A1,A2,B1,B2,B3
4.248379426030624,0.09026113190202523,-5.56821255770501,-0.30647706594777446,-0.5447309270323331
