ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.3,-0.07500000000000001,True,-0.28257971484154126,5.706793413848652e-10,0.1359489263649559,0.5254464019728802,0.39372780217273157,0.0558614277076779,0.09587127374622863,0.12184961506148222,0.028234233316590217,0.013424539859981387
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,0.3,-0.07500000000000001,True,-0.3077368561094441,1.6339376477534454e-09,0.002640629733145038,0.6475070474560837,0.40630166156882874,0.2484317093597651,0.15947658709654952,0.14948461707467003,0.25334413333261374,3.141689518313405
