ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,0.030000000000000002,-0.0049999999999999975,-0.4663112225118982,1.925158424555234e-11,0.7022164956196701,0.5150420660914983,-0.2326085796445082,0.17160847965479464,0.2919453682507789,-0.10689510638738625
A1,A3,B1,B2,B3
3.522515611937034,-0.01004751837255858,-6.188327627925252,-0.1361133428338836,0.010158540675299858
ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.030000000000000002,-0.0049999999999999975,-0.470144709298255,1.6837236738960848e-11,0.7138049926731237,0.5159054787746298,0.0408302671558091,-0.2679663419605496,0.17420502883248645,0.14260551729349455,1.9465964997286167
A1,A2,A3,B1,B2,phiA1
3.864020214254178,0.11485257189724238,-0.010325074130139498,-5.883904474582094,-0.12423395645875465,0.08680546281801908
