ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.22499999999999998,-0.07500000000000001,True,-0.7620702555717263,2.972266620359854e-09,0.0015477472954381927,1.3819638407106605,0.5716558004081388,0.0001496086986299272,6.081861300855085e-06,0.4571051009624746,0.4393852995482565,3.1330028752770853,-7.8173691919603e-05,-0.08574453490131476
