ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.22500000000000003,0.0,True,-0.5836113044418395,2.1824887491390696e-10,0.0021351391862323614,0.9673819576511117,0.5700336172893745,0.0,8.310655879029127e-07,0.3837495043708825,0.0,4.736043388195174,8.853252519758215e-05,0.0
