ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,-0.15,True,-0.5141388959072222,4.241926226351078e-09,0.0017354495487079801,0.8334935856060792,0.531982031757287,0.2771965164938395,0.18449387763331115,0.37600316667017103,0.20848270761971943,3.1413269135209787,-0.0005553535302218147,-0.0005958495063176014
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,-0.15,True,-0.4766242475948905,6.761094435397396e-10,0.002224498778583981,0.7372865667188501,0.5159750250297824,0.22406251583429984,0.17943035567952167,0.19695295089427423,0.26145990558918253,3.141616181968757,3.1424855124961035,3.1416128510419803
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,-0.07500000000000001,-0.15,True,-0.476696829613601,3.7210159493310805e-09,0.014061233111075395,0.7253959237701957,0.5126733989490094,0.06299882197373724,0.22472660015515347,0.16030065667940732,0.26552518869348757,2.0406339732498813,3.141770304856814,4.192164347181051,5.289898775359506
