ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.22499999999999998,0.0,-0.4811609487596996,5.44376806639982e-12,0.0061508626911702426,0.7461332263481865,0.5179746752215277,0.03886601957408353,0.0,0.1838942069771193,0.1691744048998088,2.000231392400827
A1,A2,A3,B1,B2,phiA1
0.0780486786311485,-0.805244759760626,0.0,-1.8134382884227307,0.7214229214014267,0.0990074688900222
