ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.07500000000000001,0.07500000000000001,-0.4735901274135813,2.481581277112685e-09,0.006456345199742604,0.727332188955774,0.5168970004852078,0.045392999477221224,0.2992908364833921,0.17935451209015082,0.1520477795558812,1.9404999633753095
A1,A2,A3,B1,B2,phiA1
5.9330318435968366,28.22231337518133,5.546230141817432,-20.2153849215847,-7.154388192986971,3.4048108776829618
