ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.15,-0.3,-0.4630976307641732,2.2940922719355334e-05,0.09944472735469632,0.6896672138351018,0.5044158892244016,0.02608139761751871,0.14055878496983343,0.15218564500050455,0.1500024800933909,2.330385211646626
A1,A2,A3,B1,B2,phiA1
5.690392601565009,-81.76592736219845,-711.9255185372708,-104.54020982209045,289.50053465592873,472.5740948563483
