ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.3,0.03749999999999998,-0.4649750682759404,1.968219460193734e-09,0.00506495991489949,0.7004054093303387,0.5127369027360211,0.05656770232712419,0.24390944801793651,0.16793727402769865,0.11943228220695415,1.8845928126713654
A1,A2,A3,B1,B2,phiA1
3.596178910214576,0.6688538611854256,0.14593881658697683,-6.1720073496474015,-1.7352230763378884,0.07203404539524172
ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.3,0.03749999999999998,-0.43790734852820107,2.046963353316273e-10,0.08412168695134721,0.6307461219414552,0.4959821526664104,0.09332118720182611,0.13288067052820057,0.17808640016629548,0.04546224879054854
A1,A3,B1,B2,B3
3.2980840281027213,0.06405986852087153,-6.678380071178935,-2.6817437159820656,-0.07616129948928574
