ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.3,-0.1875,-0.47334844412480614,1.5760889900272627e-05,0.02551542708693696,0.7165516372473383,0.5120165863975538,0.026750490001308493,0.21666978872789627,0.16831640464617326,0.15735024509667545,2.1448324301414283
A1,A2,A3,B1,B2,phiA1
3.7259084706420253,-1.9057533329203125,-0.5825340210208196,-5.956901638626277,0.966282609482505,1.1102230246251565e-06
