ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.2625,-0.3,-0.46761946114709124,6.440225842549892e-05,0.07396090691821236,0.7007481555526058,0.5082974467672543,0.024425770253170595,0.1728682046812597,0.16003634994753413,0.1483517958814617,2.1801841797327484
A1,A2,A3,B1,B2,phiA1
3.727129715969113,-1.6050494267005888,-1.0694778396214133,-5.705602657002373,0.8676392937445598,3.885780586188048e-06
ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,-0.2625,-0.3,-0.5186040568477879,9.798066090442267e-10,0.003219346784198665,0.8457068530028816,0.5230797732503163,0.3039287624153853,0.208510002028687,0.38197549932417973,0.1775714475581197
A1,A3,B1,B2,B3
4.739209025217406,-1.0682565942943256,-5.262901225933092,0.03430589146091734,0.05806466418789569
