ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.1875,-0.3,-0.4646093223217947,2.2553212373450825e-05,0.0829016266951331,0.6930747334485254,0.5072820283915525,0.025988824243477173,0.1645031364034903,0.1571100916687664,0.14388849861077546,2.198286550146753
A1,A2,A3,B1,B2,phiA1
3.7201353109139745,-1.034339280892027,-1.0691447727140257,-5.735745212120946,0.6496470028594103,3.330669073875469e-06
ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,-0.1875,-0.3,-0.4982142988594104,9.132627139462298e-10,0.0037916461332810508,0.7915800123650515,0.5216060141661091,0.27246531137633656,0.19818345784046507,0.35416270729959654,0.16189512270694145
A1,A3,B1,B2,B3
3.975597628880223,-1.1293188606487092,-4.299338662860919,0.7138734048339757,0.32096547641913276
