ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.2625,0.14999999999999997,-0.5040269310460214,2.2638887454917103e-09,0.0024661046764687462,0.8095423746569247,0.5200203948101721,0.02897782802459933,0.3905926552789337,0.19832254769907787,0.19228842778728525,1.9570764737576838
A1,A2,A3,B1,B2,phiA1
2.3587798381186076,-0.720201676074339,0.25413005033669833,-6.073697100816844,1.0645928583130626,0.1477074018652047
ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,-0.2625,0.14999999999999997,-0.5594050120663591,1.0571515238080802e-09,0.003423039492723793,0.943574037715535,0.5204299937057992,0.39431291667031854,0.21590183875695632,0.41982187865310594,0.18094268012371828
A1,A3,B1,B2,B3
3.928413150333654,0.45363712786183896,-3.3013591860253655,7.886580277727262,-0.27755575615628914
