ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.07500000000000001,-0.22499999999999998,True,-0.4538818414728946,1.1589782956493637e-09,0.012385106031823669,0.6693277088244083,0.5062128376009777,0.14563753946824004,0.15387718092718264,0.2334610784445905,0.08644975469980203,6.2822601521563275
