ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.15,-0.22499999999999998,True,-0.4926215280247942,1.49321454725218e-09,0.002011218740908777,0.7767010042414826,0.5214369613292424,0.27221364595889974,0.19517068899060142,0.3478728054995739,0.1546179985088737,6.2822909257251105
