ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.19999999999999996,-0.3,-0.468875274348402,0.4167615811499486,0.025738645214926383,0.6673519612503173,0.5270599999849035,0.0900000000031354,0.16790000000419705,0.3500000000055196,0.09000000006340735
A1,A3,B1,B2,B3
2.5208723997138804,-1.2588263764712337,-7.736755680554097,-1.3458123504506148,0.4926614671774132
