ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,-0.3,-0.12,-0.5427550641714064,1.5969774182633785e-11,0.9082595808230757,0.523024845893878,0.3512593374203472,0.2164191154535936,0.40839321589244004,0.18365477402395136
A1,A3,B1,B2,B3
4.084843573814905,4.622635608135734,1.3861134462032632,6.577072220898936,11.125211862530266
