ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,-0.3,-0.3,-0.5286818364528184,3.9790605518325485e-11,0.8728546289411108,0.5228182409174111,0.31636629179939657,0.2125035611092582,0.39256100393970966,0.18147401675490718
A1,A3,B1,B2,B3
-5.391131984368711,-1.0434986209589492,-4.191758051882702,-4.456435220836465,-5.7942539656679255
