ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,-0.15,-0.12,-0.49773102842141526,4.779716150321017e-12,0.7918575813853047,0.5222421387211741,0.29852869661228976,0.1989475535887961,0.3616247554542404,0.154905576510423
A1,A3,B1,B2,B3
6.350697745800653,-3.985922703443791,-3.4513503167411153,1.2180256803138227,-2.562838830110718
