ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,-0.18,-0.15,-0.5037745027179847,2.953134370889351e-11,0.8081073241958096,-0.5227063183984797,-0.30416971956024064,0.20226092230480855,0.36940833999775563,0.16124145499524922
A1,A3,B1,B2,B3
6.449951682775275,1.2072565171090128,-3.9356296000950817,2.608802063258975,-1.8788304245172462
