ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,-0.15,0.21000000000000002,-0.5281268451881568,5.961492648695478e-12,0.8660805578121239,0.5193629733332895,0.38210591364954444,0.20543605929052947,0.3985888147602818,0.1583446092548808
A1,A3,B1,B2,B3
8.303913113128209,-2.409739074944082,-1.2007062011630316,5.006550729537129,2.959188449747839
