ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.15,0.07500000000000001,True,-0.5164960511811119,1.561744498779722e-09,0.004556413139140017,0.8348300626130959,0.5234706001662681,0.3496028827748503,0.20419764284127637,0.3860676366177385,-0.16503421994787593,3.1415579407482963,-0.00023837786190365827,3.140343116772533
