ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.3,0.22500000000000003,True,-0.4420245472443324,1.0494406830762621e-09,0.09197276038579598,0.6369148948000174,0.5011415918297628,0.14842203259419257,0.13910068705087583,0.20777599882365003,-0.052430158793556926,3.1414625787426065,-7.203904217359348e-05,3.1437681256302614
