ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.15,0.14999999999999997,True,-0.524120873429696,1.8520974624332478e-09,0.004603203114854892,0.853035332029383,0.5222744774653086,0.36844058757184855,0.20511614225752903,0.3935570689615168,-0.1652603784249056,3.1415308054447673,0.00033117545627776304,3.14128907386763
