ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.22499999999999998,-0.22499999999999998,True,-0.515134981928566,4.3375801699048655e-09,0.0037925228087466903,0.8323821164519989,0.5243267291820726,0.30543435278101694,0.2059024963270989,0.3772336583318573,-0.17667628520199202,3.1414013262821525,3.0709133700018826e-07,3.141789368470717
