ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.22500000000000003,0.3,True,-0.4509409801505236,2.240318094065995e-09,0.08580926823279947,0.6634101690784955,0.5060602730191761,0.2404105359918479,0.15258942513784995,0.26253354173831406,-0.05837079132001299,3.1418001512985483,0.00031583581093775134,3.1416655018134816
