ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,0.14999999999999997,True,-0.5022212783365989,1.8566498115180863e-09,0.005840816352638612,0.796528983300924,0.5215025134002009,0.34284916964482925,0.1956362898069837,0.3693852180205877,-0.14755682855815294,3.141779805878067,0.0005312323557084775,3.1419593834977078
