ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.3,0.3,-0.44197462232508355,1.0497079722552696e-10,0.1051281215195222,0.640356952214839,0.5018489387710144,-0.18434430696403264,0.1425919851750244,0.22589102084791335,-0.046339972318144115
A1,A3,B1,B2,B3
5.219324972216555,6.414702102830461,-0.288935542158697,-6.02806693450475,-0.39995784462121264
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3
q0,0.3,0.3,-0.4609183856279362,1.9633569624793476e-09,0.002468646536275991,0.7013570333826885,0.5202000904789243,0.26613528537770187,0.19873012926196254,0.18806281542689807,-0.2745198213053123
A1,A2,B1,B2,B3
26.782520645696195,31.387725751841344,-8.196110456992756,-10.93031221088836,-8.614886581881365
