ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.07500000000000001,-0.07500000000000001,True,-0.6271713666654852,2.648014930950577e-10,0.0017715878231653404,1.0781069969771377,0.5702720183585605,0.1032187401885281,0.05926766318956473,0.420183378713825,0.3840483492384098,3.141378681395684,-0.00014462513970700538,0.0031123872869954273
