ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.22499999999999998,0.14999999999999997,True,-0.49569665712420063,4.216259220113255e-09,0.007757792649332586,0.7641096751502923,0.4938008082071394,0.0368864789109211,0.04339328755764201,0.17771050045565817,0.10972197468887604,3.1381139132123432,3.162052594127705,3.1414065473239248
