ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.0,0.07500000000000001,True,-0.4757060349682374,2.8218970410742204e-10,0.0028170673832204254,0.7296159915814526,0.5179867371894545,0.2803181465348525,0.18131232861381147,0.0,-0.11900143781056827,3.1416196862758707,0.0,3.142327176308726
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.0,0.07500000000000001,True,-0.463902200040016,1.408540187845653e-09,0.0031151079319868616,0.7000742943565446,0.5134113174928391,0.0,0.17273921992262506,0.0,-0.21928579335255652,3.141587389783524,-0.0,0.0
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,0.0,0.07500000000000001,True,-0.478023965549216,1.351161591949903e-10,0.011237174683194824,0.7374690303597945,0.5182035167638299,0.0,-0.31288347510759495,0.18219173911028777,0.0,1.9495109668532162,3.141637531371524,0.0,0.0
