ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.3,0.07500000000000001,True,-0.5659358809713754,2.8913586910664306e-09,0.003488692508409459,0.9578173928878972,0.5224079187679563,0.3879973036733817,0.21840734070259835,0.4222437978442628,-0.1911013590165874,3.141470781758161,0.00014432133150850114,3.14078076542825
