ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.14999999999999997,0.0,True,-0.45192672025884073,1.4745942827454236e-09,0.06280403412048202,0.6601020022076863,0.5064483277699419,0.0,0.15015695581455618,0.23060236260718384,0.0,3.141647793187511,0.000945095224095023,0.0
