ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.3,-0.22499999999999998,True,-0.43910657945142123,3.2408779197900867e-09,0.09915446722021784,0.6316823380412844,0.494225660212458,0.06318282004365908,0.12871573782523266,0.1637743963023753,-0.05647092429588353,3.1417891812662715,0.00011499296309530254,3.159746855519968
