ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.22500000000000003,0.14999999999999997,True,-0.44538447724888636,2.2897207517901037e-09,0.09184444682620346,0.6476847195561406,0.503238458398172,0.16428104548344138,0.14545483881006638,0.2229817370638233,-0.056063362072124194,3.141267260710886,0.0003271629266273314,3.14073336601739
