ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.07500000000000001,-0.3,True,-0.4529879015695986,9.69998822605088e-10,0.009430398650854653,0.6673583345679396,0.5048344784958024,0.13251262326702892,0.1517040948088319,0.22628188637396265,-0.08653716746550855,3.1415095478984214,-0.0010775633669477065,3.141112824161646
