ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,-0.22499999999999998,True,-0.476234174122777,2.2786552598222398e-09,0.0020121080194382824,0.731328014930668,0.5176252325847266,0.23172289460519252,0.1818599915033994,0.311704879503247,-0.13359318891952743,3.141775852662184,0.0008092874437227358,3.1411923235823753
