ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.3,0.3,True,-0.5933003617296316,7.499582790712351e-10,0.0034627193297707384,1.017826046173281,0.5156312090231613,0.4250770739175239,0.21733258480644482,0.43193940746965775,0.18365801945267854,6.283168225742648
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.3,0.3,True,-0.46504989063211366,1.4841571274439623e-09,0.005217033217541439,0.6905345527426189,0.4972738491433805,0.09521721532507402,0.13594945566187353,0.16961432343830737,0.12081460810563067,3.139898537016941
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.3,0.3,True,-0.5828280323700291,1.9851734346283397e-09,0.001999022889876311,0.9908905578956557,0.510862900335439,0.11593610653966985,0.46699810338949815,0.20418685607132214,0.38056097283902246,1.9360671470575244,5.308187950866524
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,-0.3,0.3,False,-0.4981468836149644,0.04725215819380848,0.12817297694310587,0.7715270818990818,0.5016074396957726,2.1457678592073925e-05,0.09239900412779772,4.722567481740825e-05,6.35766966849971e-10,4.711890334837612,1.571194616698082
