ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.14999999999999997,0.14999999999999997,True,-0.4540779924361194,9.341690478674361e-10,0.04745048571004886,0.6699539288985312,0.5085918392478324,0.2136222704287204,0.1568073704577302,0.2591434750076342,0.07188013341252353,6.283058413490398
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,0.14999999999999997,0.14999999999999997,True,-0.4632607660311506,1.8478014342974042e-09,0.0029218533330655576,0.704966459529503,0.5185325361242749,0.23971322907347603,0.18856847562929718,0.1888626798442101,0.256960857191869,3.1414464631433647
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,0.14999999999999997,0.14999999999999997,True,-0.4641963876416228,1.3198823792000397e-09,0.0034389798158517048,0.7069154592477588,0.5174048712534042,0.13647226763597448,0.2970689775518819,0.18085757015169412,0.28649521220510815,1.9207167779703391,5.25356916143208
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,0.14999999999999997,0.14999999999999997,False,-0.5109283376187667,0.010971677541083125,0.11828953627037879,0.7928087317286518,0.5021866995707287,0.1581054343350532,3.5398451714296897e-07,5.7688358409024865e-05,1.4103170298263024e-09,4.711780387817732,3.142367705780603
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,0.14999999999999997,0.14999999999999997,False,-0.4569765352839953,2.2539135139045905e-09,0.03363752987555307,0.6818950232553479,0.49901713031434586,3.554819449930191e-05,0.14328579720096468,0.00022492098451046272,9.737564377479413e-05,3.1414741437538027,1.569481444050444
