ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.07500000000000001,-0.15,True,-0.4550917177275941,1.8837640256805887e-09,0.01819912124120788,0.672316742128881,0.5077985146704592,0.16171455176016236,0.15652903503032634,0.2428221182927026,0.08734022377005872,0.004473978418075162
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,0.07500000000000001,-0.15,True,-0.48487868626998776,1.0236974165890918e-09,0.001904304855838235,0.7718947094808114,0.5232663332090939,0.30051216469464487,0.20804985240431542,0.2088582695613017,0.3349698278706306,3.1423376077044636
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,0.07500000000000001,-0.15,False,-0.5080277239792823,0.0035103108782975423,0.12943252872259936,0.7849353795262556,0.502621323500905,0.1456709742604329,9.170185399920427e-08,4.9424714666096436e-05,1.0282092705038437e-08,1.5712310510080627,3.140679193881319
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,0.07500000000000001,-0.15,False,-0.45697652799558564,1.0257754143266257e-09,0.033640906093359714,0.6818986056812779,0.4990225323566505,6.589783890675882e-05,0.14329270223172832,0.00035993169062129016,3.4524228897658826e-06,3.1416240302844556,1.5687005183994553
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,0.07500000000000001,-0.15,True,-0.45568627193860795,7.866476013340604e-10,0.016481091878293056,0.673428419412089,0.5081502885760042,0.08146462225111807,0.17766465508684764,0.15715153203347265,0.22532158437934474,1.961856041888786,5.2237873016709
