ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.07500000000000001,0.22500000000000003,True,-0.5078721813555911,9.911660878278038e-10,0.005068458552683577,0.813653749282486,0.5189516209630111,0.36449801867372417,0.1969031965063732,0.3787888770342492,0.14355311780779922,6.283144826626511
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.07500000000000001,0.22500000000000003,True,-0.45932680192248476,1.5680019283484095e-09,0.0045425867153435365,0.6814735238795828,0.5050042713483098,0.1381340452220539,0.15291255123909786,0.17200099767575772,0.1567785258067698,3.146367540017121
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.07500000000000001,0.22500000000000003,True,-0.5132140125126954,1.0414089225813492e-09,0.0024046887174761734,0.8309515036641615,0.517910362312388,0.11650116735558338,0.41216175386786147,0.19740632092296273,0.3513581327890562,1.9391595439296272,5.294922500112353
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,-0.07500000000000001,0.22500000000000003,False,-0.5054894765285965,0.004946078026671414,0.13920228789395125,0.7780848359619215,0.5027330629015309,6.583365670287389e-05,2.402319121408425e-08,1.5643654052738265e-05,2.9463972928134297e-10,1.5709291788687225,4.711330104343433
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,-0.07500000000000001,0.22500000000000003,False,-0.46183993846219223,6.643844644320583e-10,0.02604310318574059,0.6943294833425021,0.49988023434083995,5.909399070535516e-05,0.1464973758354703,0.18258020822970777,1.0284757856730166e-05,3.141413030383687,6.282106893547055
