ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.3,0.07500000000000001,True,-0.5637866318509325,6.101093045750382e-10,0.003208438466169028,0.9560931802174345,0.5213442731177749,0.38774614768006777,0.21862623541725557,0.4225581919608592,0.18668433158121595,6.282713339655437
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.3,0.07500000000000001,True,-0.46924172278699183,1.920402985522512e-09,0.0037095976490005363,0.7034833897984442,0.5010877053295488,0.1196180296883742,0.14412785540338585,0.17786513686695396,0.15347803212585595,3.141241989729711
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.3,0.07500000000000001,True,-0.539562311593348,3.2384583325762344e-09,0.0021843768025395583,0.8900642674053667,0.516975470896241,0.10115162973727942,0.40559017298148076,0.19814004377536543,0.35901570939350685,1.9455127049112741,5.298837443490983
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,-0.3,0.07500000000000001,False,-0.4891623032414818,0.04212603068236256,0.12775950255890373,0.7714980238627717,0.5017302663652803,4.9414765653732484e-05,0.3889515321279938,3.7796443617510445e-05,2.949818445063812e-10,4.711993456087283,1.5713749013544869
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,-0.3,0.07500000000000001,False,-0.4780168360031233,1.3382080472989413e-09,0.015145636872090563,0.7355711356854387,0.5014748439775739,2.189231293882875e-05,0.15490123429046287,0.1960095050057088,6.938930200931808e-05,3.1413996628722725,6.282841605655645
