ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,0.12,-0.06,-0.5556059474253051,0.14498461430029605,0.8090402276202023,0.5086111229121767,0.46072664595694185,0.17604802619475446,0.09962682058307133,0.17912414109807537
A1,A3,B1,B2,B3
2363.6647694308567,2013.9445576107103,-15.543122364035636,4022.3380224511798,2002.8423385320082
ans,J2,J3,Energy,Sigma,L,A1,A2,B1,B2,B3
q0,0.12,-0.06,-0.3413131443265024,0.6968497545477523,0.563468315388265,0.30451207974908956,0.9038882147918794,0.1732277147420129,0.11803398874989485,0.0012521441324580551
A1,A2,B1,B2,B3
538.4581705043228,-2.2204460516427793,-26.645352616130925,-4.996003616044965,-0.555111512315875
ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.12,-0.06,-0.4539580199416299,0.2469378490601317,0.5000000075271275,0.33364704194466005,-0.4448566730037733,0.862029171246917,0.14427954514265673,0.016042250494741426,0.7615390869532589
A1,A2,A3,B1,B2,phiA1
-61.61737759039039,2.7755575812068196,1.6653345387320844,-8.326672689071467,1.1102230244391569,1.1102230011694867
