J2,J3,Energy,Sigma,A1,A2,A3,L,mL
0.0,-0.1874999999999999,-0.6389426950012296,1.9137268061116934e-09,0.5244956750359512,0.0,0.14911789017715282,1.7918426685441622,1.7918309736328395
0.0,-0.16249999999999987,-0.6338158713576836,6.556750203314412e-10,0.5245421608248981,0.0,0.15063809911393,1.7949626545414377,1.7949510507312598
0.0,-0.13749999999999984,-0.6287128131205233,2.08098573759965e-10,0.5245730688674383,0.0,0.15222862563212125,1.7980922411067577,1.79808075963191
0.0,-0.11249999999999982,-0.6236339711972649,1.1029270251960636e-10,0.5246041823574807,0.0,0.15386086219295708,1.8012936475686596,1.8012822495902745
0.0,-0.0874999999999998,-0.618579796079266,1.4759554239247969e-10,0.524626261729315,0.0,0.15548432002125395,1.8045416065757496,1.8045303012022773
0.0,-0.06249999999999978,-0.6135507368968223,4.006252504146077e-11,0.5246457599822985,0.0,0.15708899707087343,1.8078587770025643,1.8078475629731647
0.0,-0.037499999999999756,-0.6085472421090172,7.890594285066215e-11,0.5246563691454794,0.0,0.15868384296102062,1.8112221514836189,1.8112110273606399
0.0,-0.012499999999999734,-0.603569757447741,1.867160353394497e-12,0.5246636628651429,0.0,0.16037942550152984,1.814649512064092,1.814638476089535
0.0,0.012500000000000289,-0.5986187262049227,1.9597018591050933e-12,0.5246637208503864,0.0,0.1620284409040981,1.818132527028201,1.8181215779560775
0.0,0.03750000000000031,-0.5936945882774596,3.341531142043016e-11,0.524656407188568,0.0,0.16367688996935298,1.8216695183634415,1.8216586545351734
0.0,0.06250000000000033,-0.5887977793297505,8.06576708777596e-11,0.5246440904099969,0.0,0.1653847839871115,1.8252722167496322,1.825261436608673
0.0,0.08750000000000036,-0.583928731050458,1.4538772474983057e-10,0.5246225485245208,0.0,0.1670212888155499,1.8289202397344946,1.8289095416479892
0.0,0.11250000000000038,-0.5790878687463397,3.9320157335270913e-10,0.5245951019082153,0.0,0.16869205552212835,1.832631060107924,1.832620442471378
0.0,0.1375000000000004,-0.5742756130299911,3.1571588274090377e-10,0.5245641766143747,0.0,0.17044535773892297,1.8364214709047064,1.8364109016196564
0.0,0.16250000000000042,-0.5694923770850875,1.545786643565842e-10,0.5245203305319024,0.0,0.17214804316501237,1.8402455288528619,1.840235036812429
0.0,0.18750000000000044,-0.564738567174927,2.808850545394489e-10,0.5244720838197532,0.0,0.1738184123388317,1.8441326929276889,1.8441222763103131
0.0,0.2125000000000004,-0.5600145820802485,8.219953334942018e-10,0.5244173148894418,0.0,0.1755747471860671,1.848095873060918,1.8480855304272177
0.0,0.23750000000000054,-0.5553208115118908,1.1107693630325288e-09,0.5243510582193269,0.0,0.1772498695085571,1.8520888862873917,1.8520786157776077
0.0,0.26250000000000046,-0.550657637533428,1.282793837488276e-09,0.5242772557037333,0.0,0.17904491433545552,1.856166877442957,1.856156677773486
0.0,0.2875000000000006,-0.5460254318689957,5.1971186608968265e-09,0.5241852238007301,0.0,0.18072257934125313,1.8602407772389433,1.860230645659654
