ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,-0.3,0.3,-0.5932468778591552,6.277031867891493e-09,0.0025689637434497684,1.017714912075376,0.5155754824798754,-0.4250743368770995,0.21729880542185312,0.4318430493670268,-0.18357255768479042
A1,A3,B1,B2,B3
3.149924765466494,1.1017853296380054,-5.54878365477407,0.07671641100159832,-2.573274926476188
